B;C;D;E;F
04/11/2024;DG#10;0;0;#DIV/0!
04/11/2024;DG#10;0;0;#DIV/0!
04/11/2024;DG#11;0;0;#DIV/0!
04/11/2024;DG#11;0;0;#DIV/0!
04/11/2024;DG#12;0;0;#DIV/0!
04/11/2024;DG#12;0;0;#DIV/0!
04/11/2024;DG#13;0;0;#DIV/0!
04/11/2024;DG#13;0;0;#DIV/0!
04/11/2024;DG#14;0;0;#DIV/0!
04/11/2024;DG#14;0;0;#DIV/0!
04/11/2024;DG#15;0;0;#DIV/0!
04/11/2024;DG#15;0;0;#DIV/0!
04/11/2024;DG#16;0;0;#DIV/0!
04/11/2024;DG#16;0;0;#DIV/0!
04/11/2024;DG#17;0;0;#DIV/0!
04/11/2024;DG#17;0;0;#DIV/0!
04/11/2024;DG#18;0;0;#DIV/0!
04/11/2024;DG#18;0;0;#DIV/0!
04/11/2024;DG#19;0;0;#DIV/0!
04/11/2024;DG#19;0;0;#DIV/0!
04/11/2024;DG#20;0;0;#DIV/0!
04/11/2024;DG#20;0;0;#DIV/0!
04/11/2024;DG#21;0;0;#DIV/0!
04/11/2024;DG#21;0;0;#DIV/0!
04/11/2024;DG#22;0;0;#DIV/0!
04/11/2024;DG#22;0;0;#DIV/0!
04/11/2024;DG#23;0;0;#DIV/0!
04/11/2024;DG#23;0;0;#DIV/0!
05/11/2024;DG#01;0;0;#DIV/0!
05/11/2024;DG#01;0;0;#DIV/0!
05/11/2024;DG#02;0;0;#DIV/0!
05/11/2024;DG#02;0;0;#DIV/0!
05/11/2024;DG#03;0;0;#DIV/0!
05/11/2024;DG#03;0;0;#DIV/0!
05/11/2024;DG#04;0;0;#DIV/0!
05/11/2024;DG#04;0;0;#DIV/0!
05/11/2024;DG#05;0;0;#DIV/0!
05/11/2024;DG#05;0;0;#DIV/0!
05/11/2024;DG#06;0;0;#DIV/0!
05/11/2024;DG#06;0;0;#DIV/0!
05/11/2024;DG#07;0;0;#DIV/0!
05/11/2024;DG#07;0;0;#DIV/0!
05/11/2024;DG#08;0;0;#DIV/0!
05/11/2024;DG#08;0;0;#DIV/0!
05/11/2024;DG#09;0;0;#DIV/0!
05/11/2024;DG#09;0;0;#DIV/0!
05/11/2024;DG#10;0;0;#DIV/0!
05/11/2024;DG#10;0;0;#DIV/0!
05/11/2024;DG#11;0;0;#DIV/0!
05/11/2024;DG#11;0;0;#DIV/0!
05/11/2024;DG#12;0;0;#DIV/0!
05/11/2024;DG#12;0;0;#DIV/0!
05/11/2024;DG#13;0;0;#DIV/0!
05/11/2024;DG#13;0;0;#DIV/0!
05/11/2024;DG#14;0;0;#DIV/0!
05/11/2024;DG#14;0;0;#DIV/0!
05/11/2024;DG#15;0;0;#DIV/0!
05/11/2024;DG#15;0;0;#DIV/0!
05/11/2024;DG#16;0;0;#DIV/0!
05/11/2024;DG#16;0;0;#DIV/0!
05/11/2024;DG#17;0;0;#DIV/0!
05/11/2024;DG#17;0;0;#DIV/0!
05/11/2024;DG#18;0;0;#DIV/0!
05/11/2024;DG#18;0;0;#DIV/0!
05/11/2024;DG#19;0;0;#DIV/0!
05/11/2024;DG#19;0;0;#DIV/0!
05/11/2024;DG#20;0;0;#DIV/0!
05/11/2024;DG#20;0;0;#DIV/0!
05/11/2024;DG#21;0;0;#DIV/0!
05/11/2024;DG#21;0;0;#DIV/0!
05/11/2024;DG#22;0;0;#DIV/0!
05/11/2024;DG#22;0;0;#DIV/0!
05/11/2024;DG#23;0;0;#DIV/0!
05/11/2024;DG#23;0;0;#DIV/0!
06/11/2024;DG#01;0;0;#DIV/0!
06/11/2024;DG#01;0;0;#DIV/0!
06/11/2024;DG#02;0;0;#DIV/0!
06/11/2024;DG#02;0;0;#DIV/0!
06/11/2024;DG#03;0;0;#DIV/0!
06/11/2024;DG#03;0;0;#DIV/0!
06/11/2024;DG#04;0;0;#DIV/0!
06/11/2024;DG#04;0;0;#DIV/0!
06/11/2024;DG#05;0;0;#DIV/0!
06/11/2024;DG#05;0;0;#DIV/0!
06/11/2024;DG#06;0;0;#DIV/0!
06/11/2024;DG#06;0;0;#DIV/0!
06/11/2024;DG#07;0;0;#DIV/0!
06/11/2024;DG#07;0;0;#DIV/0!
06/11/2024;DG#08;0;0;#DIV/0!
06/11/2024;DG#08;0;0;#DIV/0!
06/11/2024;DG#09;0;0;#DIV/0!
06/11/2024;DG#09;0;0;#DIV/0!
06/11/2024;DG#10;0;0;#DIV/0!
06/11/2024;DG#10;0;0;#DIV/0!
06/11/2024;DG#11;0;0;#DIV/0!
06/11/2024;DG#11;0;0;#DIV/0!
06/11/2024;DG#12;0;0;#DIV/0!
06/11/2024;DG#12;0;0;#DIV/0!
06/11/2024;DG#13;0;0;#DIV/0!
06/11/2024;DG#13;0;0;#DIV/0!
06/11/2024;DG#14;0;0;#DIV/0!
06/11/2024;DG#14;0;0;#DIV/0!
06/11/2024;DG#15;0;0;#DIV/0!
06/11/2024;DG#15;0;0;#DIV/0!
06/11/2024;DG#16;0;0;#DIV/0!
06/11/2024;DG#16;0;0;#DIV/0!
06/11/2024;DG#17;0;0;#DIV/0!
06/11/2024;DG#17;0;0;#DIV/0!
06/11/2024;DG#18;0;0;#DIV/0!
06/11/2024;DG#18;0;0;#DIV/0!
06/11/2024;DG#19;0;0;#DIV/0!
06/11/2024;DG#19;0;0;#DIV/0!
06/11/2024;DG#20;0;0;#DIV/0!
06/11/2024;DG#20;0;0;#DIV/0!
06/11/2024;DG#21;0;0;#DIV/0!
06/11/2024;DG#21;0;0;#DIV/0!
06/11/2024;DG#22;0;0;#DIV/0!
06/11/2024;DG#22;0;0;#DIV/0!
06/11/2024;DG#23;0;0;#DIV/0!
06/11/2024;DG#23;0;0;#DIV/0!
07/11/2024;DG#01;0;0;#DIV/0!
07/11/2024;DG#01;0;0;#DIV/0!
07/11/2024;DG#02;0;0;#DIV/0!
07/11/2024;DG#02;0;0;#DIV/0!
07/11/2024;DG#03;0;0;#DIV/0!
07/11/2024;DG#03;0;0;#DIV/0!
07/11/2024;DG#04;0;0;#DIV/0!
07/11/2024;DG#04;0;0;#DIV/0!
07/11/2024;DG#05;0;0;#DIV/0!
07/11/2024;DG#05;0;0;#DIV/0!
07/11/2024;DG#06;0;0;#DIV/0!
07/11/2024;DG#06;0;0;#DIV/0!
07/11/2024;DG#07;0;0;#DIV/0!
07/11/2024;DG#07;0;0;#DIV/0!
07/11/2024;DG#08;0;0;#DIV/0!
07/11/2024;DG#08;0;0;#DIV/0!
07/11/2024;DG#09;0;0;#DIV/0!
07/11/2024;DG#09;0;0;#DIV/0!
07/11/2024;DG#10;0;0;#DIV/0!
07/11/2024;DG#10;0;0;#DIV/0!
07/11/2024;DG#11;0;0;#DIV/0!
07/11/2024;DG#11;0;0;#DIV/0!
07/11/2024;DG#12;0;0;#DIV/0!
07/11/2024;DG#12;0;0;#DIV/0!
07/11/2024;DG#13;0;0;#DIV/0!
07/11/2024;DG#13;0;0;#DIV/0!
07/11/2024;DG#14;0;0;#DIV/0!
07/11/2024;DG#14;0;0;#DIV/0!
07/11/2024;DG#15;0;0;#DIV/0!
07/11/2024;DG#15;0;0;#DIV/0!
07/11/2024;DG#16;0;0;#DIV/0!
07/11/2024;DG#16;0;0;#DIV/0!
07/11/2024;DG#17;0;0;#DIV/0!
07/11/2024;DG#17;0;0;#DIV/0!
07/11/2024;DG#18;0;0;#DIV/0!
07/11/2024;DG#18;0;0;#DIV/0!
07/11/2024;DG#19;0;0;#DIV/0!
07/11/2024;DG#19;0;0;#DIV/0!
07/11/2024;DG#20;0;0;#DIV/0!
07/11/2024;DG#20;0;0;#DIV/0!
07/11/2024;DG#21;0;0;#DIV/0!
07/11/2024;DG#21;0;0;#DIV/0!
07/11/2024;DG#22;0;0;#DIV/0!
07/11/2024;DG#22;0;0;#DIV/0!
07/11/2024;DG#23;0;0;#DIV/0!
07/11/2024;DG#23;0;0;#DIV/0!
08/11/2024;DG#01;72360;15604;215,64
08/11/2024;DG#01;72360;15604;215,64
08/11/2024;DG#02;72320;14780;204,37
08/11/2024;DG#02;72320;14780;204,37
08/11/2024;DG#03;15080;3210;212,86
08/11/2024;DG#03;15080;3210;212,86
08/11/2024;DG#04;66976;13840;206,64
08/11/2024;DG#04;66976;13840;206,64
08/11/2024;DG#05;60512;12996;214,77
08/11/2024;DG#05;60512;12996;214,77
08/11/2024;DG#06;66272;13574;204,82
08/11/2024;DG#06;66272;13574;204,82
08/11/2024;DG#07;63896;13088;204,83
08/11/2024;DG#07;63896;13088;204,83
08/11/2024;DG#08;60200;12982;215,65
08/11/2024;DG#08;60200;12982;215,65
08/11/2024;DG#09;69600;14116;202,82
08/11/2024;DG#09;69600;14116;202,82
08/11/2024;DG#10;71360;15409;215,93
08/11/2024;DG#10;71360;15409;215,93
08/11/2024;DG#11;71736;15130;210,91
08/11/2024;DG#11;71736;15130;210,91
08/11/2024;DG#12;58160;12534;215,51
08/11/2024;DG#12;58160;12534;215,51
08/11/2024;DG#13;61264;12634;206,22
08/11/2024;DG#13;61264;12634;206,22
08/11/2024;DG#14;66693;13662;204,85
08/11/2024;DG#14;66693;13662;204,85
08/11/2024;DG#15;66184;13516;204,22
08/11/2024;DG#15;66184;13516;204,22
08/11/2024;DG#16;67264;13767;204,67
08/11/2024;DG#16;67264;13767;204,67
08/11/2024;DG#17;66200;14164;213,96
08/11/2024;DG#17;66200;14164;213,96
08/11/2024;DG#18;37808;7968;210,75
08/11/2024;DG#18;37808;7968;210,75
08/11/2024;DG#19;64656;13438;207,84
08/11/2024;DG#19;64656;13438;207,84
08/11/2024;DG#20;70928;14652;206,58
08/11/2024;DG#20;70928;14652;206,58
08/11/2024;DG#21;71440;15160;212,21
08/11/2024;DG#21;71440;15160;212,21
08/11/2024;DG#22;65976;13502;204,65
08/11/2024;DG#22;65976;13502;204,65
08/11/2024;DG#23;72208;14732;204,02
08/11/2024;DG#23;72208;14732;204,02
09/11/2024;DG#01;0;0;#DIV/0!
09/11/2024;DG#01;0;0;#DIV/0!
09/11/2024;DG#02;0;0;#DIV/0!
09/11/2024;DG#02;0;0;#DIV/0!
09/11/2024;DG#03;0;0;#DIV/0!
09/11/2024;DG#03;0;0;#DIV/0!
09/11/2024;DG#04;0;0;#DIV/0!
09/11/2024;DG#04;0;0;#DIV/0!
09/11/2024;DG#05;0;0;#DIV/0!
09/11/2024;DG#05;0;0;#DIV/0!
09/11/2024;DG#06;0;0;#DIV/0!
09/11/2024;DG#06;0;0;#DIV/0!
09/11/2024;DG#07;0;0;#DIV/0!
09/11/2024;DG#07;0;0;#DIV/0!
09/11/2024;DG#08;0;0;#DIV/0!
09/11/2024;DG#08;0;0;#DIV/0!
09/11/2024;DG#09;0;0;#DIV/0!
09/11/2024;DG#09;0;0;#DIV/0!
09/11/2024;DG#10;0;0;#DIV/0!
09/11/2024;DG#10;0;0;#DIV/0!
09/11/2024;DG#11;0;0;#DIV/0!
09/11/2024;DG#11;0;0;#DIV/0!
09/11/2024;DG#12;0;0;#DIV/0!
09/11/2024;DG#12;0;0;#DIV/0!
09/11/2024;DG#13;0;0;#DIV/0!
09/11/2024;DG#13;0;0;#DIV/0!
09/11/2024;DG#14;0;0;#DIV/0!
09/11/2024;DG#14;0;0;#DIV/0!
09/11/2024;DG#15;0;0;#DIV/0!
09/11/2024;DG#15;0;0;#DIV/0!
09/11/2024;DG#16;0;0;#DIV/0!
09/11/2024;DG#16;0;0;#DIV/0!
09/11/2024;DG#17;0;0;#DIV/0!
09/11/2024;DG#17;0;0;#DIV/0!
09/11/2024;DG#18;0;0;#DIV/0!
09/11/2024;DG#18;0;0;#DIV/0!
09/11/2024;DG#19;0;0;#DIV/0!
09/11/2024;DG#19;0;0;#DIV/0!
09/11/2024;DG#20;0;0;#DIV/0!
09/11/2024;DG#20;0;0;#DIV/0!
09/11/2024;DG#21;0;0;#DIV/0!
09/11/2024;DG#21;0;0;#DIV/0!
09/11/2024;DG#22;0;0;#DIV/0!
09/11/2024;DG#22;0;0;#DIV/0!
09/11/2024;DG#23;0;0;#DIV/0!
09/11/2024;DG#23;0;0;#DIV/0!
10/11/2024;DG#01;0;0;#DIV/0!
10/11/2024;DG#01;0;0;#DIV/0!
10/11/2024;DG#02;0;0;#DIV/0!
10/11/2024;DG#02;0;0;#DIV/0!
10/11/2024;DG#03;0;0;#DIV/0!
10/11/2024;DG#03;0;0;#DIV/0!
10/11/2024;DG#04;0;0;#DIV/0!
10/11/2024;DG#04;0;0;#DIV/0!
10/11/2024;DG#05;0;0;#DIV/0!
10/11/2024;DG#05;0;0;#DIV/0!
10/11/2024;DG#06;0;0;#DIV/0!
10/11/2024;DG#06;0;0;#DIV/0!
10/11/2024;DG#07;0;0;#DIV/0!
10/11/2024;DG#07;0;0;#DIV/0!
10/11/2024;DG#08;0;0;#DIV/0!
10/11/2024;DG#08;0;0;#DIV/0!
10/11/2024;DG#09;0;0;#DIV/0!
10/11/2024;DG#09;0;0;#DIV/0!
10/11/2024;DG#10;0;0;#DIV/0!
10/11/2024;DG#10;0;0;#DIV/0!
10/11/2024;DG#11;0;0;#DIV/0!
10/11/2024;DG#11;0;0;#DIV/0!
10/11/2024;DG#12;0;0;#DIV/0!
10/11/2024;DG#12;0;0;#DIV/0!
10/11/2024;DG#13;0;0;#DIV/0!
10/11/2024;DG#13;0;0;#DIV/0!
10/11/2024;DG#14;0;0;#DIV/0!
10/11/2024;DG#14;0;0;#DIV/0!
10/11/2024;DG#15;0;0;#DIV/0!
10/11/2024;DG#15;0;0;#DIV/0!
10/11/2024;DG#16;0;0;#DIV/0!
10/11/2024;DG#16;0;0;#DIV/0!
10/11/2024;DG#17;0;0;#DIV/0!
10/11/2024;DG#17;0;0;#DIV/0!
10/11/2024;DG#18;0;0;#DIV/0!
10/11/2024;DG#18;0;0;#DIV/0!
10/11/2024;DG#19;0;0;#DIV/0!
10/11/2024;DG#19;0;0;#DIV/0!
10/11/2024;DG#20;0;0;#DIV/0!
10/11/2024;DG#20;0;0;#DIV/0!
10/11/2024;DG#21;0;0;#DIV/0!
10/11/2024;DG#21;0;0;#DIV/0!
10/11/2024;DG#22;0;0;#DIV/0!
10/11/2024;DG#22;0;0;#DIV/0!
10/11/2024;DG#23;0;0;#DIV/0!
10/11/2024;DG#23;0;0;#DIV/0!
11/11/2024;DG#01;0;0;#DIV/0!
11/11/2024;DG#01;0;0;#DIV/0!
11/11/2024;DG#02;0;0;#DIV/0!
11/11/2024;DG#02;0;0;#DIV/0!
11/11/2024;DG#03;0;0;#DIV/0!
11/11/2024;DG#03;0;0;#DIV/0!
11/11/2024;DG#04;0;0;#DIV/0!
11/11/2024;DG#04;0;0;#DIV/0!
11/11/2024;DG#05;0;0;#DIV/0!
11/11/2024;DG#05;0;0;#DIV/0!
11/11/2024;DG#06;0;0;#DIV/0!
11/11/2024;DG#06;0;0;#DIV/0!
11/11/2024;DG#07;0;0;#DIV/0!
11/11/2024;DG#07;0;0;#DIV/0!
11/11/2024;DG#08;0;0;#DIV/0!
11/11/2024;DG#08;0;0;#DIV/0!
11/11/2024;DG#09;0;0;#DIV/0!
11/11/2024;DG#09;0;0;#DIV/0!
11/11/2024;DG#10;0;0;#DIV/0!
11/11/2024;DG#10;0;0;#DIV/0!
11/11/2024;DG#11;0;0;#DIV/0!
11/11/2024;DG#11;0;0;#DIV/0!
11/11/2024;DG#12;0;0;#DIV/0!
11/11/2024;DG#12;0;0;#DIV/0!
11/11/2024;DG#13;0;0;#DIV/0!
11/11/2024;DG#13;0;0;#DIV/0!
11/11/2024;DG#14;0;0;#DIV/0!
11/11/2024;DG#14;0;0;#DIV/0!
11/11/2024;DG#15;0;0;#DIV/0!
11/11/2024;DG#15;0;0;#DIV/0!
11/11/2024;DG#16;0;0;#DIV/0!
11/11/2024;DG#16;0;0;#DIV/0!
11/11/2024;DG#17;0;0;#DIV/0!
11/11/2024;DG#17;0;0;#DIV/0!
11/11/2024;DG#18;0;0;#DIV/0!
11/11/2024;DG#18;0;0;#DIV/0!
11/11/2024;DG#19;0;0;#DIV/0!
11/11/2024;DG#19;0;0;#DIV/0!
11/11/2024;DG#20;0;0;#DIV/0!
11/11/2024;DG#20;0;0;#DIV/0!
11/11/2024;DG#21;0;0;#DIV/0!
11/11/2024;DG#21;0;0;#DIV/0!
11/11/2024;DG#22;0;0;#DIV/0!
11/11/2024;DG#22;0;0;#DIV/0!
11/11/2024;DG#23;0;0;#DIV/0!
11/11/2024;DG#23;0;0;#DIV/0!
12/11/2024;DG#01;77192;16628;215,41
12/11/2024;DG#01;77192;16628;215,41
12/11/2024;DG#02;77232;15970;206,78
12/11/2024;DG#02;77232;15970;206,78
12/11/2024;DG#03;0;0;#DIV/0!
12/11/2024;DG#03;0;0;#DIV/0!
12/11/2024;DG#04;76896;16050;208,72
12/11/2024;DG#04;76896;16050;208,72
12/11/2024;DG#05;76840;16732;217,75
12/11/2024;DG#05;76840;16732;217,75
12/11/2024;DG#06;77520;16040;206,91
12/11/2024;DG#06;77520;16040;206,91
12/11/2024;DG#07;73416;15200;207,04
12/11/2024;DG#07;73416;15200;207,04
12/11/2024;DG#08;74592;16144;216,43
12/11/2024;DG#08;74592;16144;216,43
12/11/2024;DG#09;75232;15376;204,38
12/11/2024;DG#09;75232;15376;204,38
12/11/2024;DG#10;75424;16463;218,27
12/11/2024;DG#10;75424;16463;218,27
12/11/2024;DG#11;72976;15528;212,78
12/11/2024;DG#11;72976;15528;212,78
12/11/2024;DG#12;74296;16146;217,32
12/11/2024;DG#12;74296;16146;217,32
12/11/2024;DG#13;70928;14652;206,58
12/11/2024;DG#13;70928;14652;206,58
12/11/2024;DG#14;71196;14716;206,7
12/11/2024;DG#14;71196;14716;206,7
12/11/2024;DG#15;69120;14332;207,35
12/11/2024;DG#15;69120;14332;207,35
12/11/2024;DG#16;71656;14813;206,72
12/11/2024;DG#16;71656;14813;206,72
12/11/2024;DG#17;67064;14504;216,27
12/11/2024;DG#17;67064;14504;216,27
12/11/2024;DG#18;74880;15836;211,49
12/11/2024;DG#18;74880;15836;211,49
12/11/2024;DG#19;52032;10946;210,37
12/11/2024;DG#19;52032;10946;210,37
12/11/2024;DG#20;73408;15312;208,59
12/11/2024;DG#20;73408;15312;208,59
12/11/2024;DG#21;73896;15872;214,79
12/11/2024;DG#21;73896;15872;214,79
12/11/2024;DG#22;73720;15196;206,13
12/11/2024;DG#22;73720;15196;206,13
12/11/2024;DG#23;75568;15628;206,81
12/11/2024;DG#23;75568;15628;206,81
13/11/2024;DG#01;0;0;#DIV/0!
13/11/2024;DG#02;0;0;#DIV/0!
13/11/2024;DG#03;0;0;#DIV/0!
13/11/2024;DG#04;0;0;#DIV/0!
13/11/2024;DG#05;0;0;#DIV/0!
13/11/2024;DG#06;0;0;#DIV/0!
13/11/2024;DG#07;0;0;#DIV/0!
13/11/2024;DG#08;0;0;#DIV/0!
13/11/2024;DG#09;0;0;#DIV/0!
13/11/2024;DG#10;0;0;#DIV/0!
13/11/2024;DG#11;0;0;#DIV/0!
13/11/2024;DG#12;0;0;#DIV/0!
13/11/2024;DG#13;0;0;#DIV/0!
13/11/2024;DG#14;0;0;#DIV/0!
13/11/2024;DG#15;0;0;#DIV/0!
13/11/2024;DG#16;0;0;#DIV/0!
13/11/2024;DG#17;0;0;#DIV/0!
13/11/2024;DG#18;0;0;#DIV/0!
13/11/2024;DG#19;0;0;#DIV/0!
13/11/2024;DG#20;0;0;#DIV/0!
13/11/2024;DG#21;0;0;#DIV/0!
13/11/2024;DG#22;0;0;#DIV/0!
13/11/2024;DG#23;0;0;#DIV/0!
14/11/2024;DG#01;0;0;#DIV/0!
14/11/2024;DG#02;0;0;#DIV/0!
14/11/2024;DG#03;0;0;#DIV/0!
14/11/2024;DG#04;0;0;#DIV/0!
14/11/2024;DG#05;0;0;#DIV/0!
14/11/2024;DG#06;0;0;#DIV/0!
14/11/2024;DG#07;0;0;#DIV/0!
14/11/2024;DG#08;0;0;#DIV/0!
14/11/2024;DG#09;0;0;#DIV/0!
14/11/2024;DG#10;0;0;#DIV/0!
14/11/2024;DG#11;0;0;#DIV/0!
14/11/2024;DG#12;0;0;#DIV/0!
14/11/2024;DG#13;0;0;#DIV/0!
14/11/2024;DG#14;0;0;#DIV/0!
14/11/2024;DG#15;0;0;#DIV/0!
14/11/2024;DG#16;0;0;#DIV/0!
14/11/2024;DG#17;0;0;#DIV/0!
14/11/2024;DG#18;0;0;#DIV/0!
14/11/2024;DG#19;0;0;#DIV/0!
14/11/2024;DG#20;0;0;#DIV/0!
14/11/2024;DG#21;0;0;#DIV/0!
14/11/2024;DG#22;0;0;#DIV/0!
14/11/2024;DG#23;0;0;#DIV/0!
15/11/2024;DG#01;0;0;#DIV/0!
15/11/2024;DG#01;0;0;#DIV/0!
15/11/2024;DG#02;0;0;#DIV/0!
15/11/2024;DG#02;0;0;#DIV/0!
15/11/2024;DG#03;0;0;#DIV/0!
15/11/2024;DG#03;0;0;#DIV/0!
15/11/2024;DG#04;0;0;#DIV/0!
15/11/2024;DG#04;0;0;#DIV/0!
15/11/2024;DG#05;0;0;#DIV/0!
15/11/2024;DG#05;0;0;#DIV/0!
15/11/2024;DG#06;0;0;#DIV/0!
15/11/2024;DG#06;0;0;#DIV/0!
15/11/2024;DG#07;0;0;#DIV/0!
15/11/2024;DG#07;0;0;#DIV/0!
15/11/2024;DG#08;0;0;#DIV/0!
15/11/2024;DG#08;0;0;#DIV/0!
15/11/2024;DG#09;0;0;#DIV/0!
15/11/2024;DG#09;0;0;#DIV/0!
15/11/2024;DG#10;0;0;#DIV/0!
15/11/2024;DG#10;0;0;#DIV/0!
15/11/2024;DG#11;0;0;#DIV/0!
15/11/2024;DG#11;0;0;#DIV/0!
15/11/2024;DG#12;0;0;#DIV/0!
15/11/2024;DG#12;0;0;#DIV/0!
15/11/2024;DG#13;0;0;#DIV/0!
15/11/2024;DG#13;0;0;#DIV/0!
15/11/2024;DG#14;0;0;#DIV/0!
15/11/2024;DG#14;0;0;#DIV/0!
15/11/2024;DG#15;0;0;#DIV/0!
15/11/2024;DG#15;0;0;#DIV/0!
15/11/2024;DG#16;0;0;#DIV/0!
15/11/2024;DG#16;0;0;#DIV/0!
15/11/2024;DG#17;0;0;#DIV/0!
15/11/2024;DG#17;0;0;#DIV/0!
15/11/2024;DG#18;0;0;#DIV/0!
15/11/2024;DG#18;0;0;#DIV/0!
15/11/2024;DG#19;0;0;#DIV/0!
15/11/2024;DG#19;0;0;#DIV/0!
15/11/2024;DG#20;0;0;#DIV/0!
15/11/2024;DG#20;0;0;#DIV/0!
15/11/2024;DG#21;0;0;#DIV/0!
15/11/2024;DG#21;0;0;#DIV/0!
15/11/2024;DG#22;0;0;#DIV/0!
15/11/2024;DG#22;0;0;#DIV/0!
15/11/2024;DG#23;0;0;#DIV/0!
15/11/2024;DG#23;0;0;#DIV/0!
16/11/2024;DG#01;0;0;#DIV/0!
16/11/2024;DG#01;0;0;#DIV/0!
16/11/2024;DG#02;0;0;#DIV/0!
16/11/2024;DG#02;0;0;#DIV/0!
16/11/2024;DG#03;0;0;#DIV/0!
16/11/2024;DG#03;0;0;#DIV/0!
16/11/2024;DG#04;0;0;#DIV/0!
16/11/2024;DG#04;0;0;#DIV/0!
16/11/2024;DG#05;0;0;#DIV/0!
16/11/2024;DG#05;0;0;#DIV/0!
16/11/2024;DG#06;0;0;#DIV/0!
16/11/2024;DG#06;0;0;#DIV/0!
16/11/2024;DG#07;0;0;#DIV/0!
16/11/2024;DG#07;0;0;#DIV/0!
16/11/2024;DG#08;0;0;#DIV/0!
16/11/2024;DG#08;0;0;#DIV/0!
16/11/2024;DG#09;0;0;#DIV/0!
16/11/2024;DG#09;0;0;#DIV/0!
16/11/2024;DG#10;0;0;#DIV/0!
16/11/2024;DG#10;0;0;#DIV/0!
16/11/2024;DG#11;0;0;#DIV/0!
16/11/2024;DG#11;0;0;#DIV/0!
16/11/2024;DG#12;0;0;#DIV/0!
16/11/2024;DG#12;0;0;#DIV/0!
16/11/2024;DG#13;0;0;#DIV/0!
16/11/2024;DG#13;0;0;#DIV/0!
16/11/2024;DG#14;0;0;#DIV/0!
16/11/2024;DG#14;0;0;#DIV/0!
16/11/2024;DG#15;0;0;#DIV/0!
16/11/2024;DG#15;0;0;#DIV/0!
16/11/2024;DG#16;0;0;#DIV/0!
16/11/2024;DG#16;0;0;#DIV/0!
16/11/2024;DG#17;0;0;#DIV/0!
16/11/2024;DG#17;0;0;#DIV/0!
16/11/2024;DG#18;0;0;#DIV/0!
16/11/2024;DG#18;0;0;#DIV/0!
16/11/2024;DG#19;0;0;#DIV/0!
16/11/2024;DG#19;0;0;#DIV/0!
16/11/2024;DG#20;0;0;#DIV/0!
16/11/2024;DG#20;0;0;#DIV/0!
16/11/2024;DG#21;0;0;#DIV/0!
16/11/2024;DG#21;0;0;#DIV/0!
16/11/2024;DG#22;0;0;#DIV/0!
16/11/2024;DG#22;0;0;#DIV/0!
16/11/2024;DG#23;0;0;#DIV/0!
16/11/2024;DG#23;0;0;#DIV/0!
17/11/2024;DG#01;0;0;#DIV/0!
17/11/2024;DG#01;0;0;#DIV/0!
17/11/2024;DG#02;0;0;#DIV/0!
17/11/2024;DG#02;0;0;#DIV/0!
17/11/2024;DG#03;0;0;#DIV/0!
17/11/2024;DG#03;0;0;#DIV/0!
17/11/2024;DG#04;0;0;#DIV/0!
17/11/2024;DG#04;0;0;#DIV/0!
17/11/2024;DG#05;0;0;#DIV/0!
17/11/2024;DG#05;0;0;#DIV/0!
17/11/2024;DG#06;0;0;#DIV/0!
17/11/2024;DG#06;0;0;#DIV/0!
17/11/2024;DG#07;0;0;#DIV/0!
17/11/2024;DG#07;0;0;#DIV/0!
17/11/2024;DG#08;0;0;#DIV/0!
17/11/2024;DG#08;0;0;#DIV/0!
17/11/2024;DG#09;0;0;#DIV/0!
17/11/2024;DG#09;0;0;#DIV/0!
17/11/2024;DG#10;0;0;#DIV/0!
17/11/2024;DG#10;0;0;#DIV/0!
17/11/2024;DG#11;0;0;#DIV/0!
17/11/2024;DG#11;0;0;#DIV/0!
17/11/2024;DG#12;0;0;#DIV/0!
17/11/2024;DG#12;0;0;#DIV/0!
17/11/2024;DG#13;0;0;#DIV/0!
17/11/2024;DG#13;0;0;#DIV/0!
17/11/2024;DG#14;0;0;#DIV/0!
17/11/2024;DG#14;0;0;#DIV/0!
17/11/2024;DG#15;0;0;#DIV/0!
17/11/2024;DG#15;0;0;#DIV/0!
17/11/2024;DG#16;0;0;#DIV/0!
17/11/2024;DG#16;0;0;#DIV/0!
17/11/2024;DG#17;0;0;#DIV/0!
17/11/2024;DG#17;0;0;#DIV/0!
17/11/2024;DG#18;0;0;#DIV/0!
17/11/2024;DG#18;0;0;#DIV/0!
17/11/2024;DG#19;0;0;#DIV/0!
17/11/2024;DG#19;0;0;#DIV/0!
17/11/2024;DG#20;0;0;#DIV/0!
17/11/2024;DG#20;0;0;#DIV/0!
17/11/2024;DG#21;0;0;#DIV/0!
17/11/2024;DG#21;0;0;#DIV/0!
17/11/2024;DG#22;0;0;#DIV/0!
17/11/2024;DG#22;0;0;#DIV/0!
17/11/2024;DG#23;0;0;#DIV/0!
17/11/2024;DG#23;0;0;#DIV/0!
18/11/2024;DG#01;0;0;#DIV/0!
18/11/2024;DG#01;0;0;#DIV/0!
18/11/2024;DG#02;0;0;#DIV/0!
18/11/2024;DG#02;0;0;#DIV/0!
18/11/2024;DG#03;0;0;#DIV/0!
18/11/2024;DG#03;0;0;#DIV/0!
18/11/2024;DG#04;0;0;#DIV/0!
18/11/2024;DG#04;0;0;#DIV/0!
18/11/2024;DG#05;0;0;#DIV/0!
18/11/2024;DG#05;0;0;#DIV/0!
